stop_id,stop_name,stop_lat,stop_lon,Zipcode
10374,Gilman Dr & Myers Dr,32.876949,-117.235533,92093
10391,La Jolla Village Dr & Lebon Dr,32.870592,-117.223248,92122
10400,La Jolla Village Dr & Regents Rd,32.871465,-117.217861,92122
10772,Gilman Dr & Myers Dr,32.877183,-117.235829,92093
10793,La Jolla Village Dr & Regents Rd,32.871503,-117.218669,92037
11151,Nobel Dr & Lebon Dr,32.868525,-117.225289,92122
11538,N Torrey Pines Rd & Torrey Pines Scenic Dr,32.887475,-117.243837,92037
11539,N Torrey Pines Rd & Torrey Pines Golf Course,32.906751,-117.24399,92037
11541,N Torrey Pines Rd & Science Park Rd,32.901424,-117.242815,92037
11548,Gilman Dr & Eucalyptus Grove Ln,32.875781,-117.23921,92093
11875,N Torrey Pines Rd & Almahurst Row,32.880465,-117.244028,92037
11876,N Torrey Pines Rd & La Jolla Shores Dr,32.874901,-117.243796,92037
11877,N Torrey Pines Rd & Salk Institute Rd,32.885786,-117.243958,92037
11882,N Torrey Pines Rd & Scripps Clinic Drwy,32.894078,-117.24126,92037
11885,N Torrey Pines Rd & Genesee Av,32.891359,-117.241405,92037
11923,La Jolla Village Dr & Genesee Av,32.872645,-117.214513,92037
12310,N Torrey Pines Rd & La Jolla Shores Dr,32.874579,-117.243543,92093
12311,N Torrey Pines Rd & Torrey Pines Scenic Dr,32.886534,-117.243654,92093
12316,N Torrey Pines Rd & UCSD Northpoint Drwy,32.889558,-117.242483,92093
12320,Gilman Dr & Eucalyptus Grove Ln,32.875266,-117.238755,92093
12631,N Torrey Pines Rd & Muir College Dr,32.88135,-117.24369,92093
12634,N Torrey Pines Rd & Revelle College Dr,32.871606,-117.243423,92093
12639,N Torrey Pines Rd & Scripps Clinic Drwy,32.895275,-117.24111,92121
13024,Nobel Dr & La Jolla Village Square Drwy,32.867766,-117.231688,92037
13058,Nobel Dr & La Jolla Village Square Drwy,32.868011,-117.231658,92037
13141,N Torrey Pines Rd & John J Hopkins Dr,32.898471,-117.24182,92121
13171,Genesee Av & La Jolla Village Dr,32.872043,-117.214206,92122
20001,Broadway & Leslie Ln,33.148963,-117.090834,92026
20004,Brown St & Del Valle (Las Pulgas),33.350836,-117.411236,92055
20006,Access Rd & Px,33.222692,-117.395368,92055
20007,Vandegrift Bl & Ash Rd,33.231846,-117.389372,92055
20018,Division St & Grant St,33.196127,-117.370258,92054
20020,Division St & Country Club Ln,33.197026,-117.365342,92054
20024,Vandegrift Bl & Area 26,33.317869,-117.327032,92055
20025,Oceanside Bl & Industry St,33.197836,-117.350109,92054
20026,Bldg 22114 & 10th St,33.2943,-117.350633,92055
20027,Grand Av & Madison St,33.161625,-117.347768,92008
20030,Grand Av & Harding St,33.162834,-117.345663,92008
20032,Oceanside Bl & Camelot Dr,33.200654,-117.344325,92054
20038,Oceanside Blvd & Garrison St,33.201671,-117.336612,92054
20039,Mission Av & 3745 (Fireside St),33.223052,-117.334291,92058
20041,Mesa Dr & Garrison St,33.208641,-117.334341,92054
20045,Mission Av & El Camino Real,33.225368,-117.331348,92058
20047,Magnolia Av & Brady Cr (Jr High),33.15837,-117.330382,92008
20049,Sequoia & Angeles,33.347152,-117.322101,92058
20051,Carlsbad Village Dr & Santa Clara Way,33.170542,-117.316929,92010
20054,Carlsbad Village Dr & Victoria Av,33.166484,-117.305737,92010
20059,N River Rd & Redondo Dr,33.249539,-117.300802,92057
20061,Barnard Dr & Meadow Ln,33.186713,-117.297372,92056
20063,Encinitas Bl & I-5,33.04849,-117.289603,92024
20066,Santa Fe Dr & Summit Av,33.036132,-117.288374,92007
20067,Lake Bl & Thunder Dr,33.180104,-117.289004,92056
20068,Lake Bl & Del Cerro Av,33.178493,-117.283866,92056
20069,Santa Fe Dr & Santa Fe Plaza,33.03611,-117.283647,92007
20070,Sky Haven Ln & Lake Bl,33.177627,-117.280542,92056
20071,Encinitas Bl & Delphinium St,33.048643,-117.275794,92024
20075,W Vista Way & Hill Dr,33.192166,-117.271254,92083
20077,Encinitas Bl & Balour Dr,33.045188,-117.269256,92024
20081,Lomas Santa Fe Dr & Solana Hills Dr,32.995952,-117.259347,92075
20085,Los Angeles Dr & Georgia Ln,33.213122,-117.250904,92083
20088,Bobier Dr & N Santa Fe Av,33.221068,-117.246482,92083
20090,E Vista Way & Franklin Ln,33.207349,-117.235903,92084
20092,Williamston St & Vale Terrace Dr,33.209665,-117.229314,92084
20094,E Vista Way & Palomar Pl,33.2233,-117.225995,92084
20096,Arcadia Av & Oak Dr,33.224804,-117.222123,92084
20097,Poinsettia Av & Specialty Dr,33.140778,-117.219465,92081
20105,Mission Rd & Woodland Pkwy,33.140986,-117.137943,92069
20106,Mission Rd & Rancheros Dr,33.135833,-117.130105,92069
20109,El Norte Pkwy & Bennett Av,33.152741,-117.121914,92026
20110,El Norte Pkwy & Las Palmas Ln,33.149936,-117.117239,92026
20111,Mission Rd & Washington Av,33.12396,-117.105755,92029
20113,Country Club Ln & Eveningside Glen,33.15956,-117.095981,92026
20115,Valley Pkwy & Tulip St,33.117327,-117.094102,92025
20116,El Norte Pkwy & Las Villas Way,33.140738,-117.094707,92026
20121,Mission Av & Cedar St,33.134242,-117.074152,92025
20122,Washington Av & Date St,33.130396,-117.072584,92025
20123,Washington Av & Beech St,33.131846,-117.069958,92025
20127,Sunset Dr & Royal Crest Dr,33.095546,-117.062615,92025
20129,Hwy 78 & Citrus Av,33.108913,-117.04884,92025
20130,Valley Pkwy & Quarry Glen,33.138824,-117.048614,92027
20131,Hwy 78 & Summit Dr,33.106954,-117.044638,92025
20133,Valley Pkwy & Citrus Av (Vons),33.140212,-117.045562,92027
20134,Glenridge Rd & Mountain View Dr,33.12642,-117.044322,92027
20135,Valley Pkwy & Bear Valley Pkwy,33.143615,-117.038057,92027
20136,Valley Center Rd & Lilac Rd,33.222316,-117.036509,92082
20137,Valley Center Rd & Miller Rd,33.230823,-117.033388,92082
20138,Valley Center & Rock Hill Ranch Rd,33.228174,-117.006315,92082
20139,Hwy 78 & Old Milky Way,33.087836,-116.991716,92027
20140,Valley Center Rd & N Lake Wohlford Rd,33.228055,-116.976403,92082
20141,Valley Center Rd & Hwy 76,33.287359,-116.957588,92082
20142,Hwy 78 & Weekend Villa Rd,33.070031,-116.885581,92065
20155,Mission Av & Horne St,33.198369,-117.375219,92054
20157,Center Av & Horne St,33.195743,-117.373221,92054
20160,Oceanside Bl & Coast Hwy,33.183736,-117.368824,92054
20161,Mission Av & Brooks St,33.202004,-117.368325,92058
20162,Oceanside Blvd & Ditmar St,33.184833,-117.366999,92054
20164,Mission Av & Canyon Dr,33.204719,-117.363534,92054
20166,Mission Av & Carey Rd East,33.20729,-117.361223,92058
20167,Oceanside Blvd & Commerce St,33.191376,-117.360536,92054
20169,Vista Way & Coast Hwy,33.172241,-117.359108,92054
20170,Oceanside Blvd & State Tree Dr,33.192388,-117.35845,92054
20171,Mission Av & Mesa Dr,33.208643,-117.358703,92058
20176,Mission Av & Carolyn Cir,33.213448,-117.347994,92058
20177,E Av & 10th St,33.292766,-117.347938,92055
20178,Carlsbad Village Dr & Harding St,33.162493,-117.343551,92008
20180,Mission Av & Foussat Rd,33.217063,-117.3428,92058
20181,Vandegrift Bl & A St,33.304962,-117.342804,92055
20182,Chestnut Av & Harding St,33.15765,-117.34083,92008
20183,Mesa Dr & Wilcox St,33.209941,-117.341294,92054
20184,Mesa Dr & Sea Ridge Rd,33.211159,-117.340513,92054
20185,Mission Av & Copperwood Way,33.218799,-117.34034,92058
20186,Oceanside Bl & Foussat Rd,33.201653,-117.34013,92054
20189,Vista Way & Olson Way,33.183115,-117.336535,92054
20190,Marron Rd & Monroe St,33.17661,-117.336259,92008
20191,Mesa Dr & Mainsail Rd,33.210879,-117.33659,92054
20192,Carlsbad Village Dr & Valley St,33.167388,-117.335458,92008
20193,Tamarack Av & Pio Pico Dr,33.152761,-117.334873,92008
20194,Oceanside Blvd & El Camino Real E,33.201631,-117.330273,92056
20195,Vista Way & Via Esmarca,33.183108,-117.330868,92054
20196,Mesa Dr & Pear Tree Ln,33.208673,-117.331746,92056
20197,Mission Av & Plaza Real,33.226492,-117.329353,92058
20199,Vista Way & El Camino Real,33.182493,-117.325886,92056
20200,Mesa Dr & Pearwood Dr,33.210443,-117.326627,92056
20201,Marron Rd & El Camino Real,33.177764,-117.324718,92010
20202,Vista Way & Valley Glen Dr,33.182438,-117.32257,92056
20203,Sequoia & Angeles,33.347362,-117.322008,92058
20204,Mesa Dr & Vanilla Way,33.212414,-117.32136,92056
20206,Vista Way & Paseo De Laura,33.181151,-117.317269,92056
20207,Sequoia & Farrari,33.347063,-117.318766,92058
20210,N River Rd & Avenida Descanso,33.245169,-117.313988,92057
20211,Mission Av & Mission Gate Dr,33.229867,-117.312059,92057
20212,Oceanside Blvd & Rancho Del Oro Dr,33.203147,-117.310499,92056
20213,De Luz Rd & Wonson Dr,33.326655,-117.311745,92058
20216,De Luz Rd & Marine Dr,33.323687,-117.310823,92058
20217,De Luz Rd & Vandegrift Bl,33.320869,-117.310271,92055
20218,N River Rd & Calle Montecito,33.245376,-117.308235,92057
20219,Vandegrift Bl & 19th,33.317493,-117.309075,92055
20220,Mission Av & Old Grove Rd,33.229256,-117.305274,92057
20222,Carlsbad Village Dr & Chatham Rd,33.166515,-117.303433,92010
20226,Barnard Dr & Carr Dr,33.187928,-117.298279,92056
20227,Lake Bl & Esplanade St,33.179297,-117.291178,92056
20228,Waring Rd & Waring Ct,33.1878,-117.290337,92056
20229,Oceanside Blvd & Avenida Del Oro,33.205968,-117.288673,92056
20230,Oceanside Blvd & Collge Blvd,33.207218,-117.284237,92056
20232,Encinitas Bl & Westlake St,33.047559,-117.278942,92024
20233,W Vista Way & Emerald Dr,33.189141,-117.27885,92083
20236,Palomar Airport Rd & Yarrow Dr,33.125777,-117.274614,92011
20238,W Vista Way & Grapevine Rd,33.190658,-117.274527,92083
20240,Oceanside Blvd & Peacock Blvd,33.214492,-117.273002,92056
20242,Lomas Santa Fe Dr & Rios Av,32.992361,-117.268942,92075
20244,Oceanside Blvd & Temple Heights Dr,33.216885,-117.270114,92056
20245,N Santa Fe Av & Champlain St,33.239524,-117.270411,92056
20248,Encinitas Bl & Beechtree Dr,33.045972,-117.263959,92024
20251,Lomas Santa Fe Dr & Hilmen Dr,32.99552,-117.264254,92075
20252,Oceanside Blvd & 4927,33.218449,-117.268182,92056
20253,W Vista Way & Santa Clara Dr,33.194247,-117.265705,92083
20254,N Santa Fe Av & Darwin Dr,33.237237,-117.264762,92056
20255,W Vista Way & Copper Av,33.194472,-117.260836,92083
20258,Encinitas Bl & Cam Delas Flores,33.045606,-117.25466,92024
20262,W Vista Way & Melrose Dr,33.195461,-117.253979,92083
20267,Encinitas Bl & Village Park Way,33.044904,-117.248461,92024
20268,S Mission Rd & Ammunition Rd,33.370413,-117.251869,92028
20271,Encinitas Bl & Willowspring Dr,33.041357,-117.244143,92024
20273,Park Center Dr & Melrose Dr,33.139723,-117.243973,92081
20280,S Santa Fe Av & Guajome St,33.195952,-117.238227,92083
20281,La Costa Av & Rancho Santa Fe Rd,33.081175,-117.236569,92009
20285,E Vista Way & Townsite Dr,33.210196,-117.233955,92084
20287,S Santa Fe Av & Civic Center Dr,33.193511,-117.2338,92083
20288,La Costa Av & Calle Timiteo,33.079807,-117.231996,92009
20289,Arcadia Av & Anza Av,33.224899,-117.231611,92084
20291,E Vista Way & Vale Terrace Dr,33.211104,-117.231005,92084
20292,Camino De Los Coches & Via Callendo,33.078398,-117.22977,92009
20295,Vale Terrace Dr & Ponderosa Dr,33.208869,-117.22593,92084
20298,Via De La Valle & Caminito Porta Delgada,32.983777,-117.21932,92014
20299,Sycamore Av & Grand Av,33.155851,-117.224077,92081
20300,Poinsettia Av & Linda Vista Dr,33.137187,-117.222983,92081
20302,Shadowridge & Watson Way,33.166195,-117.22145,92083
20305,S Santa Fe Av & Woodland Dr,33.175723,-117.21267,92083
20306,Via De La Valle & Calzada Del Bosque,33.005343,-117.208389,92067
20307,S Santa Fe Av & Robelini Dr,33.173523,-117.209021,92083
20309,S Santa Fe Av & Azalea Dr,33.169104,-117.206423,92083
20311,Paseo Delicias & Via De La Valle,33.023524,-117.19862,92067
20312,S Santa Fe Av & Las Flores Dr,33.156551,-117.199869,92069
20314,Mission Rd & Rancho Santa Fe Rd,33.152295,-117.19516,92069
20315,Mission Rd & Pacific St,33.150397,-117.191895,92069
20316,Paseo Delicas & La Valle Plateada,33.030363,-117.190657,92067
20318,Del Dios Hwy & Via Cuatro Caminos,33.034742,-117.175648,92067
20321,Mission Rd & Marcos St,33.144362,-117.169827,92069
20322,Mission Rd & Pico Av,33.143261,-117.165548,92069
20323,Mission Rd & San Marcos Bl,33.142338,-117.161781,92069
20324,Mission Rd & Mulberry Dr,33.144715,-117.150022,92069
20328,El Norte Pkwy & Country Club Ln,33.154728,-117.125264,92026
20329,Mission Rd & Auto Park Wy,33.12999,-117.122157,92029
20331,El Norte Pkwy & Rees Rd,33.148448,-117.114688,92026
20332,Country Club Ln & La Brea St,33.157409,-117.114137,92026
20333,Mission Rd & Enterprise St,33.125995,-117.112197,92029
20336,Country Club Ln & Nutmeg St,33.157109,-117.109011,92026
20337,El Norte Pkwy & Nordahl Rd,33.147096,-117.108209,92026
20338,El Norte Pkwy & Seven Oaks Rd,33.145903,-117.102381,92026
20339,Valley Pkwy & Auto Park Wy,33.112327,-117.102255,92029
20340,Mission Av & Metcalf St,33.125387,-117.100961,92025
20343,Country Club Ln & Village Rd,33.159029,-117.099937,92026
20344,El Norte Pkwy & Iris Ln (525),33.144548,-117.099128,92026
20345,Lincoln Av & Eden Pl,33.130197,-117.098052,92026
20346,Lincoln Av & Avocado Av,33.13092,-117.095684,92026
20348,El Norte Pkwy & Morning View Dr,33.143701,-117.097169,92026
20349,El Norte Pkwy & Escondido Bl,33.139189,-117.09226,92026
20353,2nd Av & Escondido Bl,33.119484,-117.083166,92025
20355,Washington Av & Juniper St,33.127594,-117.081472,92025
20357,2nd Av & Broadway,33.120835,-117.080486,92025
20360,Mission Av & Fig St,33.133074,-117.076624,92025
20361,Washington Av & Grape St,33.129131,-117.076521,92025
20365,Grand Av & Fig St,33.12496,-117.072559,92025
20367,Lincoln Av & Harding St,33.140737,-117.069891,92027
20368,Grand Av & Date St,33.125917,-117.069514,92025
20372,Valley Pkwy & Ash St,33.130752,-117.066244,92027
20375,Grand Av & Ash St,33.12741,-117.064553,92027
20376,Grand Av & Ohio Av,33.128193,-117.062849,92027
20377,Grand Av & Rose St,33.130959,-117.056838,92027
20378,Grand Av & Fernwood Av,33.131739,-117.05514,92027
20379,Grand Av & Foxdale Pl,33.133562,-117.051207,92027
20380,Valley Pkwy & Midway Dr,33.137664,-117.051078,92027
20383,Valley Center Rd & Calle De Vista,33.218905,-117.033713,92082
20384,Valley Pkwy & Hidden Trails Rd,33.150428,-117.032665,92027
20385,Valley Center Rd & Lake Wohlford Rd,33.159548,-117.030821,92027
20386,Valley Center Rd & Cole Grade Rd,33.231125,-117.023569,92082
20387,Hwy 78 & Safari Park Outside Gate,33.094152,-117.002314,92027
20388,Valley Center Rd & Queensbridge Rd,33.228216,-116.995725,92082
20389,Valley Center Rd & N Paradise Creek Ln,33.257131,-116.957947,92082
20393,Vandegrift Bl & Stuart Mesa Rd,33.233738,-117.388596,92055
20399,Center Av & Horne St,33.195749,-117.373483,92054
20402,Mission Av & San Diego St,33.201945,-117.368844,92058
20404,Division St & Brooks St,33.196811,-117.366906,92054
20406,Oceanside Bl & Vine St,33.188432,-117.364625,92054
20409,Mission Av & Amick St,33.208791,-117.359048,92058
20413,Bldg 22114 & 9th St,33.293705,-117.352282,92055
20416,Mesa Dr & Barnwell St,33.205035,-117.348019,92054
20417,E St & 10th St,33.292646,-117.348125,92055
20419,Carlsbad Village Dr & Harding St,33.162401,-117.343972,92008
20421,Chestnut Av & Harding St,33.15775,-117.340897,92008
20422,Carlsbad Village Dr & Pio Pico Dr (Library),33.164698,-117.340007,92008
20425,Vista Way & Olson Way,33.183315,-117.336512,92054
20426,Tamarack Av & Pio Pico Dr,33.15296,-117.334919,92008
20431,Mission Av & El Camino Real,33.22659,-117.330058,92058
20432,Vandegrift Bl & Rattlesnake Canyon Rd,33.317745,-117.327384,92055
20433,Vista Way & El Camino Real,33.18299,-117.326216,92056
20434,Marron Rd & El Camino Real,33.177897,-117.325695,92010
20441,Mission Av & Old Grove Rd,33.229234,-117.305937,92057
20448,Barnard Dr & Meadow Ln,33.186618,-117.297001,92056
20451,Waring Rd & Waring Ct,33.187922,-117.290862,92056
20452,Santa Fe Dr & Arden Dr,33.036251,-117.287938,92024
20453,Encinitas Blvd & Essex Heights,33.047779,-117.283323,92024
20454,Lake Bl & Surf Pl,33.178622,-117.283904,92056
20455,W Vista Way & Cedar Rd,33.186474,-117.283248,92083
20459,W Vista Way & Emerald Dr,33.189333,-117.278846,92083
20463,W Vista Way & Grapevine Rd,33.190375,-117.275525,92083
20466,Encinitas Bl & Via Cantebria,33.046061,-117.267706,92024
20478,Vista Village Dr & Citrus Av,33.203776,-117.241267,92084
20480,Camino De Los Coches & Calle Timiteo,33.075566,-117.236395,92009
20482,La Costa Av & Rancho Santa Fe Rd,33.081352,-117.236382,92009
20485,S Santa Fe Av & Civic Center Dr,33.193497,-117.233178,92084
20486,Arcadia Av & Anza Av,33.22504,-117.232072,92084
20487,Eucalyptus & Avalon Dr,33.201691,-117.232698,92084
20488,Vale Terrace Dr & E Vista Way,33.210874,-117.229625,92084
20490,S Santa Fe Av & Service Pl,33.188356,-117.225749,92084
